ID,Year,Team,School,Grade,Ethnic,Gender,Subject,Score,Prize
14.41.07.06,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 11,Kinh,Male,History,12.5,Consolation
14.41.08.01,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,Geography,15.75,Second
14.41.08.05,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,Geography,12.75,Consolation
14.41.08.03,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,Geography,13.75,Third
14.41.09.06,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,English,14.6,Second
14.41.09.02,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,English,12.6,Consolation
14.41.09.04,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,English,12.3,Consolation
14.41.10.05,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,Russian,16.93,Third
14.41.11.04,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,French,13.7,Consolation
14.41.11.03,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,French,13.4,Consolation
14.41.11.06,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 11,Kinh,Male,French,14.4,Third
14.41.11.05,2014,Ninh Binh,chuyen_Luong_Van_Tuy_NinhBinh,Grade 12,Kinh,Female,French,13.15,Consolation
14.42.01.04,2014,Ninh Thuan,chuyen_Le_Quy_Don_NinhThuan,Grade 12,Kinh,Male,Mathematics,15.5,Consolation
14.42.01.06,2014,Ninh Thuan,chuyen_Le_Quy_Don_NinhThuan,Grade 11,Kinh,Male,Mathematics,15.5,Consolation
14.42.05.03,2014,Ninh Thuan,chuyen_Le_Quy_Don_NinhThuan,Grade 12,Kinh,Male,Informatics,20.5,Third
14.42.06.02,2014,Ninh Thuan,chuyen_Le_Quy_Don_NinhThuan,Grade 11,Kinh,Female,Literature,13.5,Third
14.42.06.03,2014,Ninh Thuan,chuyen_Le_Quy_Don_NinhThuan,Grade 12,Kinh,Female,Literature,13,Consolation
14.42.07.05,2014,Ninh Thuan,chuyen_Le_Quy_Don_NinhThuan,Grade 12,Kinh,Male,History,13.5,Third
14.43.01.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Mathematics,14.5,Consolation
14.43.01.02,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Male,Mathematics,17,Consolation
14.43.01.03,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Mathematics,16,Consolation
14.43.02.01,2014,Phu Tho,Long_Chau_Sa_PhuTho,Grade 12,Kinh,Male,Physics,11.5,Consolation
14.43.02.02,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Physics,10.25,Consolation
14.43.02.06,2014,Phu Tho,Tam_Nong_PhuTho,Grade 11,Kinh,Male,Physics,12.75,Consolation
14.43.03.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Male,Chemistry,23.4,Consolation
14.43.03.02,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,Chemistry,26.25,Third
14.43.03.03,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Chemistry,27,Third
14.43.03.04,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Chemistry,28.05,Third
14.43.03.05,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,Chemistry,27.4,Third
14.43.03.06,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Chemistry,26.9,Third
14.43.03.08,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Chemistry,25.7,Third
14.43.04.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,Biology,25.28,Third
14.43.04.03,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Biology,23.83,Third
14.43.04.04,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Biology,24.21,Third
14.43.04.05,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Biology,29.28,Second
14.43.04.06,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,Biology,23.71,Consolation
14.43.04.07,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Male,Biology,22.64,Consolation
14.43.04.08,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Biology,25.47,Third
14.43.05.02,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,Informatics,21.55,Third
14.43.06.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Literature,14,Third
14.43.06.02,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Literature,13.5,Third
14.43.06.05,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Literature,13.5,Third
14.43.06.06,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Literature,13.5,Third
14.43.07.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,History,12,Consolation
14.43.07.02,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,History,15.25,Second
14.43.07.03,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,History,14,Second
14.43.07.04,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,History,15.5,Second
14.43.07.05,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,History,14,Second
14.43.07.06,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,History,13,Third
14.43.08.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,Geography,14,Third
14.43.08.02,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Geography,15.75,Second
14.43.08.03,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Geography,14.5,Third
14.43.08.04,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Geography,14.5,Third
14.43.08.06,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,Geography,12.5,Consolation
14.43.09.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,English,13.2,Consolation
14.43.09.04,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,English,13.3,Consolation
14.43.09.05,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,English,13.9,Third
14.43.09.06,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Female,English,13.5,Third
14.43.09.07,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,English,13.3,Consolation
14.43.09.08,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 11,Kinh,Male,English,12.3,Consolation
14.43.11.01,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Male,French,13.9,Third
14.43.11.04,2014,Phu Tho,chuyen_Hung_Vuong_PhuTho,Grade 12,Kinh,Female,French,13.3,Consolation
14.44.02.04,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 12,Kinh,Male,Physics,10.25,Consolation
14.44.03.03,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 11,Kinh,Male,Chemistry,29.7,Second
14.44.03.05,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 11,Kinh,Female,Chemistry,21.25,Consolation
14.44.04.06,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 12,Kinh,Male,Biology,21.52,Consolation
14.44.05.03,2014,Phu Yen,Nguyen_Hue_PhuYen,Grade 12,Kinh,Male,Informatics,13.35,Consolation
14.44.06.06,2014,Phu Yen,Nguyen_Hue_PhuYen,Grade 12,Kinh,Female,Literature,13.5,Third
14.44.07.05,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 12,Kinh,Female,History,11.5,Consolation
14.44.07.06,2014,Phu Yen,Phan_Dinh_Phung_PhuYen,Grade 11,Kinh,Female,History,13,Third
14.44.08.02,2014,Phu Yen,Nguyen_Hue_PhuYen,Grade 12,Kinh,Male,Geography,15,Second
14.44.09.01,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 12,Kinh,Female,English,13.9,Third
14.44.09.03,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 11,Kinh,Female,English,12.8,Consolation
14.44.09.04,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 12,Kinh,Female,English,12.7,Consolation
14.44.09.06,2014,Phu Yen,chuyen_Luong_Van_Chanh_PhuYen,Grade 12,Kinh,Male,English,13.15,Consolation
14.45.01.04,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Male,Mathematics,15.5,Consolation
14.45.01.06,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Male,Mathematics,14.5,Consolation
14.45.01.01,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Male,Mathematics,15.75,Consolation
14.45.01.03,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Male,Mathematics,14.5,Consolation
14.45.01.05,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Male,Mathematics,14.5,Consolation
14.45.02.01,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Male,Physics,10.25,Consolation
14.45.03.05,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Male,Chemistry,26,Third
14.45.03.02,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Male,Chemistry,22.9,Consolation
14.45.03.03,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Male,Chemistry,22.25,Consolation
14.45.04.03,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Biology,20.88,Consolation
14.45.05.04,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Male,Informatics,15.55,Consolation
14.45.05.02,2014,Quang Binh,Tran_Hung_Dao_QuangBinh,Grade 11,Kinh,Male,Informatics,14.7,Consolation
14.45.05.06,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Male,Informatics,15.8,Consolation
14.45.06.02,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Literature,13,Consolation
14.45.06.03,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Literature,12.5,Consolation
14.45.06.06,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Literature,14,Third
14.45.06.05,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Female,Literature,13.5,Third
14.45.06.04,2014,Quang Binh,Dao_Duy_Tu_QuangBinh,Grade 12,Kinh,Female,Literature,16,Second
14.45.07.10,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,History,12,Consolation
14.45.07.06,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Male,History,12.75,Third
14.45.07.04,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,History,11.75,Consolation
14.45.07.05,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Female,History,11.25,Consolation
14.45.07.08,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,History,12.5,Consolation
14.45.08.04,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Geography,14.25,Third
14.45.08.03,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Male,Geography,14.75,Third
14.45.08.06,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Geography,15,Second
14.45.08.02,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Geography,14.25,Third
14.45.08.05,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Geography,14,Third
14.45.08.01,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,Geography,15.5,Second
14.45.09.06,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,English,13.4,Third
14.45.09.03,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,English,14.9,Second
14.45.09.04,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 12,Kinh,Female,English,12.85,Consolation
14.45.09.05,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Female,English,12.8,Consolation
14.45.09.02,2014,Quang Binh,chuyen_Vo_Nguyen_Giap_QuangBinh,Grade 11,Kinh,Female,English,13.15,Consolation
14.46.01.02,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 11,Kinh,Male,Mathematics,31.25,First
14.46.01.05,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Male,Mathematics,19.75,Third
14.46.01.04,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 11,Kinh,Female,Mathematics,14.5,Consolation
14.46.02.02,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Male,Physics,10.5,Consolation
14.46.02.05,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 11,Kinh,Male,Physics,11,Consolation
14.46.02.03,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Female,Physics,16.25,Third
14.46.03.05,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Male,Chemistry,26.35,Third
14.46.03.03,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 11,Kinh,Male,Chemistry,27.7,Third
14.46.03.06,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Female,Chemistry,28.55,Second
14.46.03.02,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Male,Chemistry,20.85,Consolation
14.46.05.05,2014,Quang Nam,Sao_Nam_QuangNam,Grade 12,Kinh,Male,Informatics,12.65,Consolation
14.46.06.02,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 11,Kinh,Female,Literature,12.5,Consolation
14.46.06.04,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 11,Kinh,Female,Literature,12.5,Consolation
14.46.06.05,2014,Quang Nam,Tieu_La_QuangNam,Grade 12,Kinh,Female,Literature,14,Third
14.46.07.03,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Male,History,11.75,Consolation
14.46.07.02,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Female,History,12.5,Consolation
14.46.07.04,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Male,History,14,Second
14.46.07.05,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 11,Kinh,Female,History,14.5,Second
14.46.07.06,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Female,History,14.25,Second
14.46.08.02,2014,Quang Nam,Nui_Thanh_QuangNam,Grade 12,Kinh,Female,Geography,12.5,Consolation
14.46.08.01,2014,Quang Nam,Nui_Thanh_QuangNam,Grade 12,Kinh,Male,Geography,12.25,Consolation
14.46.09.04,2014,Quang Nam,chuyen_Nguyen_Binh_Khiem_QuangNam,Grade 12,Kinh,Female,English,12.7,Consolation
14.47.01.04,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Male,Mathematics,19.75,Third
14.47.02.01,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Female,Physics,12.5,Consolation
14.47.02.02,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Male,Physics,19.5,Second
14.47.02.05,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Male,Physics,10.75,Consolation
14.47.02.06,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Male,Physics,14.75,Third
14.47.03.02,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 12,Kinh,Male,Chemistry,29.25,Second
14.47.03.03,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Male,Chemistry,26,Third
14.47.03.05,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 12,Kinh,Female,Chemistry,21.7,Consolation
14.47.03.06,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Male,Chemistry,23.1,Consolation
14.47.05.01,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 12,Kinh,Male,Informatics,18.9,Third
14.47.05.06,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 12,Kinh,Male,Informatics,23.85,Second
14.47.06.04,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 11,Kinh,Female,Literature,13.5,Third
14.47.07.04,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 12,Kinh,Female,History,13,Third
14.47.07.05,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 12,Kinh,Female,History,11.5,Consolation
14.47.07.06,2014,Quang Ngai,So_1_Tu_Nghia_QuangNgai,Grade 12,Kinh,Male,History,11.75,Consolation
14.47.08.02,2014,Quang Ngai,chuyen_Le_Khiet_QuangNgai,Grade 12,Kinh,Female,Geography,12.5,Consolation
14.48.01.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Mathematics,23.25,Third
14.48.01.05,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Mathematics,17,Consolation
14.48.01.02,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Mathematics,15.5,Consolation
14.48.01.03,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Mathematics,17.5,Consolation
14.48.01.04,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Mathematics,15,Consolation
14.48.02.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Physics,12,Consolation
14.48.02.05,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Physics,13.25,Third
14.48.02.04,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Physics,13,Consolation
14.48.02.02,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Physics,12,Consolation
14.48.02.03,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Physics,12.5,Consolation
14.48.03.02,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Chemistry,25.5,Third
14.48.03.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Chemistry,28.25,Second
14.48.03.06,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,Chemistry,22.9,Consolation
14.48.04.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Biology,26.13,Third
14.48.04.07,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Biology,26.3,Third
14.48.04.02,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Biology,23.14,Consolation
14.48.04.03,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Biology,27.22,Second
14.48.04.08,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Biology,24.44,Third
14.48.05.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Informatics,24.25,Second
14.48.05.06,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Informatics,22.5,Second
14.48.05.05,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Tay,Male,Informatics,24.6,Second
14.48.05.02,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Informatics,23.2,Second
14.48.05.07,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Informatics,15.15,Consolation
14.48.05.09,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Informatics,13.95,Consolation
14.48.05.03,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Informatics,18.3,Third
14.48.05.04,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,Informatics,14.8,Consolation
14.48.06.06,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Literature,14,Third
14.48.07.05,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,History,12.5,Consolation
14.48.07.02,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,History,12.5,Consolation
14.48.07.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,History,12.5,Consolation
14.48.07.08,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,History,12,Consolation
14.48.07.04,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,History,14,Second
14.48.08.03,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Geography,16,Second
14.48.08.02,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Geography,14,Third
14.48.08.04,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Male,Geography,13.75,Third
14.48.08.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Geography,14.75,Third
14.48.08.05,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,Geography,14.25,Third
14.48.08.06,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,Geography,14,Third
14.48.08.08,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,Geography,13.5,Third
14.48.08.07,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,Geography,13.25,Consolation
14.48.09.08,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,English,13.3,Consolation
14.48.09.03,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Male,English,14.3,Third
14.48.09.01,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 11,Kinh,Female,English,12.85,Consolation
14.48.09.06,2014,Quang Ninh,chuyen_Ha_Long_QuangNinh,Grade 12,Kinh,Female,English,12.85,Consolation
14.48.11.01,2014,Quang Ninh,Hon_Gai_QuangNinh,Grade 12,Kinh,Female,French,15.3,Second
14.48.11.02,2014,Quang Ninh,Hon_Gai_QuangNinh,Grade 12,Kinh,Female,French,16,Second
14.48.11.06,2014,Quang Ninh,Hon_Gai_QuangNinh,Grade 11,Kinh,Male,French,13.95,Third
14.48.11.03,2014,Quang Ninh,Hon_Gai_QuangNinh,Grade 11,Kinh,Female,French,14.4,Third
14.48.11.05,2014,Quang Ninh,Hon_Gai_QuangNinh,Grade 12,Kinh,Male,French,13.95,Third
14.48.11.04,2014,Quang Ninh,Hon_Gai_QuangNinh,Grade 11,Kinh,Female,French,14.85,Third
14.48.12.02,2014,Quang Ninh,Bai_Chay_QuangNinh,Grade 12,Kinh,Female,Chinese,16.62,Second
14.48.12.01,2014,Quang Ninh,Tran_Phu_QuangNinh,Grade 12,Kinh,Female,Chinese,15.43,Third
14.48.12.04,2014,Quang Ninh,Tran_Phu_QuangNinh,Grade 12,Kinh,Female,Chinese,15.12,Consolation
14.49.01.01,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Male,Mathematics,15,Consolation
14.49.01.02,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Male,Mathematics,18.5,Third
14.49.01.06,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Male,Mathematics,31,First
14.49.02.04,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Male,Physics,11.5,Consolation
14.49.02.06,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Male,Physics,13.5,Third
14.49.03.05,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Female,Chemistry,23,Consolation
14.49.04.02,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Male,Biology,21.93,Consolation
14.49.05.01,2014,Quang Tri,TX_Quang_Tri_QuangTri,Grade 11,Kinh,Male,Informatics,18.05,Third
14.49.05.06,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 11,Kinh,Male,Informatics,12.7,Consolation
14.49.06.05,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Female,Literature,14,Third
14.49.07.03,2014,Quang Tri,Cua_Tung_QuangTri,Grade 11,Kinh,Male,History,12.5,Consolation
14.49.07.05,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Female,History,12,Consolation
14.49.08.01,2014,Quang Tri,Vinh_Linh_QuangTri,Grade 12,Kinh,Female,Geography,13.25,Consolation
14.49.08.03,2014,Quang Tri,chuyen_Le_Quy_Don_QuangTri,Grade 12,Kinh,Female,Geography,14.5,Third
